Rank,Name,Market Cap,Price,Country,Ticker,Shares
4023,Knoll,1270000000.0,25.04,🇺🇸 USA,KNL,50718849.840255596
4024,"Sturm, Ruger & Co",1270000000.0,72.34,🇺🇸 USA,RGR,17555985.623444844
4025,Weight Watchers,1270000000.0,18.16,🇺🇸 USA,WW,69933920.70484582
4026,Standard Lithium,1260000000.0,8.7,🇨🇦 Canada,SLI,144827586.20689657
4027,U.S. Concrete,1260000000.0,73.99,🇺🇸 USA,USCR,17029328.287606433
4028,Unisys,1260000000.0,18.88,🇺🇸 USA,UIS,66737288.13559322
4029,Colbún,1260000000.0,0.07,🇨🇱 Chile,COLBUN.SN,18000000000.0
4030,Z Energy,1260000000.0,2.43,🇳🇿 New Zealand,ZEL.NZ,518518518.5185185
4031,Designer Brands,1260000000.0,17.34,🇺🇸 USA,DBI,72664359.8615917
4032,SilverCrest Metals,1260000000.0,8.67,🇨🇦 Canada,SILV,145328719.7231834
4033,Tokmanni,1260000000.0,21.49,🇫🇮 Finland,TOKMAN.HE,58631921.82410424
4034,VakıfBank,1260000000.0,0.32,🇹🇷 Turkey,VAKBN.IS,3937500000.0
4035,Tata Steel BSL,1260000000.0,1.15,🇮🇳 India,TATASTLBSL.NS,1095652173.9130435
4036,AvePoint,1250000000.0,6.94,🇺🇸 USA,AVPT,180115273.77521613
4037,City Holding Company,1250000000.0,83.14,🇺🇸 USA,CHCO,15034880.923743084
4038,Bakhu Holdings,1250000000.0,4.18,🇺🇸 USA,BKUH,299043062.20095694
4039,1st Source,1250000000.0,50.66,🇺🇸 USA,SRCE,24674299.249901306
4040,MarineMax,1250000000.0,57.67,🇺🇸 USA,HZO,21675047.685104907
4041,Kiwi Property,1250000000.0,0.77,🇳🇿 New Zealand,KWIPF,1623376623.3766234
4042,PC Connection,1240000000.0,47.63,🇺🇸 USA,CNXN,26034012.177199244
4043,Norma Group,1240000000.0,39.01,🇩🇪 Germany,NOEJ.F,31786721.353499103
4044,Mahanagar Gas,1240000000.0,12.6,🇮🇳 India,MGL.NS,98412698.41269842
4045,Archrock,1240000000.0,8.08,🇺🇸 USA,AROC,153465346.53465346
4046,A10 Networks,1240000000.0,16.05,🇺🇸 USA,ATEN,77258566.97819315
4047,Arch Resources,1240000000.0,81.18,🇺🇸 USA,ARCH,15274698.201527469
4048,Plantronics,1240000000.0,29.37,🇺🇸 USA,POLY,42219952.33231188
4049,Dole PLC,1240000000.0,13.33,🇮🇪 Ireland,DOLE,93023255.81395349
4050,Asiana Airlines,1240000000.0,16.7,🇰🇷 S. Korea,020560.KS,74251497.00598803
4051,The Andersons,1230000000.0,37.25,🇺🇸 USA,ANDE,33020134.22818792
4052,Shoe Carnival,1230000000.0,43.9,🇺🇸 USA,SCVL,28018223.234624147
4053,Tauron Polska,1230000000.0,0.7,🇵🇱 Poland,1T5.F,1757142857.1428573
4054,Ferroglobe,1230000000.0,6.61,🇬🇧 UK,GSM,186081694.40242058
4055,Office Properties Income Trust,1230000000.0,25.5,🇺🇸 USA,OPI,48235294.11764706
4056,The Chefs' Warehouse,1230000000.0,32.57,🇺🇸 USA,CHEF,37764814.24623887
4057,Avidity Biosciences,1220000000.0,24.69,🇺🇸 USA,RNA,49412717.69947347
4058,Restaurant Brands New Zealand,1220000000.0,9.85,🇳🇿 New Zealand,RBD.NZ,123857868.02030458
4059,Mechel PAO,1220000000.0,3.19,🇷🇺 Russia,MTL,382445141.0658307
4060,CTS Corporation,1220000000.0,38.05,🇺🇸 USA,CTS,32063074.901445467
4061,Weave Communications,1220000000.0,19.49,🇺🇸 USA,WEAV,62596203.181118526
4062,Jumia,1220000000.0,12.43,🇩🇪 Germany,JMIA,98149637.97264682
4063,Flex Lng,1220000000.0,23.05,🇧🇲 Bermuda,FLNG,52928416.485900216
4064,Gevo,1220000000.0,6.05,🇺🇸 USA,GEVO,201652892.56198347
4065,Sandstorm Gold,1220000000.0,6.37,🇨🇦 Canada,SAND,191522762.9513344
4066,The Joint Corp.,1220000000.0,84.67,🇺🇸 USA,JYNT,14408881.540096845
4067,Prince Pipes And Fittings,1210000000.0,11.02,🇮🇳 India,PRINCEPIPE.NS,109800362.97640654
4068,Boston Private,1210000000.0,14.75,🇺🇸 USA,BPFH,82033898.30508475
4069,EHang Holdings,1210000000.0,21.94,🇨🇳 China,EH,55150410.20966271
4070,Olvi plc,1210000000.0,58.68,🇫🇮 Finland,OLVAS.HE,20620313.56509884
4071,OdontoPrev,1210000000.0,2.33,🇧🇷 Brazil,ODPV3.SA,519313304.72103006
4072,HCI Group,1210000000.0,118.2,🇺🇸 USA,HCI,10236886.63282572
4073,Efes Beverage Group,1210000000.0,2.04,🇹🇷 Turkey,AEFES.IS,593137254.9019607
4074,Alpha & Omega Semiconductor,1200000000.0,45.79,🇺🇸 USA,AOSL,26206595.3264905
4075,Vaibhav Global,1200000000.0,7.37,🇮🇳 India,VAIBHAVGBL.NS,162822252.37449118
4076,Microvision,1200000000.0,7.35,🇺🇸 USA,MVIS,163265306.12244898
4077,Safety Insurance,1200000000.0,80.38,🇺🇸 USA,SAFT,14929086.837521773
4078,Aimco,1200000000.0,7.91,🇺🇸 USA,AIV,151706700.37926674
4079,Mensch und Maschine,1200000000.0,71.39,🇩🇪 Germany,MUM.F,16809076.901526824
4080,Universal Corporation,1200000000.0,48.82,🇺🇸 USA,UVV,24580090.12699713
4081,CropEnergies,1200000000.0,13.76,🇩🇪 Germany,CE2.F,87209302.3255814
4082,Oceaneering International,1190000000.0,12.02,🇺🇸 USA,OII,99001663.89351082
4083,OrthoPediatrics,1190000000.0,60.82,🇺🇸 USA,KIDS,19565932.25912529
4084,MannKind Corp,1190000000.0,4.76,🇺🇸 USA,MNKD,250000000.0
4085,Multi Commodity Exchange,1190000000.0,23.45,🇮🇳 India,MCX.NS,50746268.65671642
4086,Brookdale Senior Living,1190000000.0,6.45,🇺🇸 USA,BKD,184496124.03100774
4087,Finolex Cables,1190000000.0,7.82,🇮🇳 India,FINCABLES.NS,152173913.04347825
4088,Core Laboratories,1190000000.0,25.81,🇳🇱 Netherlands,CLB,46106160.402944595
4089,Bionano Genomics,1190000000.0,4.13,🇺🇸 USA,BNGO,288135593.220339
4090,IDFC,1190000000.0,0.75,🇮🇳 India,IDFC.NS,1586666666.6666667
4091,NLC India,1190000000.0,0.86,🇮🇳 India,NLCINDIA.NS,1383720930.2325583
4092,Tamarack Valley Energy,1190000000.0,2.93,🇨🇦 Canada,TVE.TO,406143344.7098976
4093,Afya,1190000000.0,12.77,🇧🇷 Brazil,AFYA,93187157.40015662
4094,Matthews International Corporation,1180000000.0,37.56,🇺🇸 USA,MATW,31416400.42598509
4095,Harsco,1180000000.0,14.99,🇺🇸 USA,HSC,78719146.09739827
4096,Rubius Therapeutics,1180000000.0,13.21,🇺🇸 USA,RUBY,89326267.97880393
4097,Nano Dimension,1180000000.0,4.62,🇮🇱 Israel,NNDM,255411255.41125542
4098,Gorman-Rupp,1180000000.0,45.33,🇺🇸 USA,GRC,26031325.83278182
4099,Graphite India,1180000000.0,6.05,🇮🇳 India,GRAPHITE.NS,195041322.3140496
4100,Albioma,1180000000.0,37.3,🇫🇷 France,ABIO.PA,31635388.739946384
4101,Jindal Stainless,1180000000.0,2.34,🇮🇳 India,JSL.NS,504273504.2735043
4102,Varex Imaging,1180000000.0,29.93,🇺🇸 USA,VREX,39425325.760106914
4103,Allcargo Logistics,1170000000.0,4.8,🇮🇳 India,ALLCARGO.NS,243750000.0
4104,Rhön-Klinikum,1170000000.0,17.58,🇩🇪 Germany,RHK.DE,66552901.02389079
4105,AudioCodes,1170000000.0,35.42,🇮🇱 Israel,AUDC,33032185.206098247
4106,Itaú CorpBanca,1170000000.0,3.44,🇨🇱 Chile,ITCB,340116279.0697675
4107,Conduent,1170000000.0,5.52,🇺🇸 USA,CNDT,211956521.73913044
4108,Hyliion,1170000000.0,6.77,🇺🇸 USA,HYLN,172821270.31019205
4109,Velodyne Lidar,1170000000.0,5.97,🇺🇸 USA,VLDR,195979899.49748746
4110,Missfresh,1170000000.0,4.98,🇨🇳 China,MF,234939759.03614455
4111,Westgrund,1170000000.0,14.73,🇩🇪 Germany,WEG1.F,79429735.23421589
4112,Partner Communications,1160000000.0,6.32,🇮🇱 Israel,PTNR,183544303.79746833
4113,REE Automotive,1160000000.0,3.72,🇮🇱 Israel,REE,311827956.9892473
4114,Ready Capital,1160000000.0,15.82,🇺🇸 USA,RC,73324905.18331227
4115,RPT Realty,1160000000.0,13.81,🇺🇸 USA,RPT,83997103.5481535
4116,SFL Corp,1150000000.0,8.37,🇧🇲 Bermuda,SFL,137395459.97610515
4117,nLIGHT,1150000000.0,26.37,🇺🇸 USA,LASR,43610163.06408798
4118,Wheels Up,1150000000.0,4.71,🇺🇸 USA,UP,244161358.81104034
4119,Forrester Research,1150000000.0,60.31,🇺🇸 USA,FORR,19068147.90250373
4120,Iris Energy,1150000000.0,21.0,🇦🇺 Australia,IREN,54761904.76190476
4121,Bonheur,1150000000.0,27.17,🇳🇴 Norway,BON.OL,42326094.9576739
4122,UMH Properties,1150000000.0,23.56,🇺🇸 USA,UMH,48811544.99151104
4123,FibroGen,1150000000.0,12.41,🇺🇸 USA,FGEN,92667203.86784852
4124,Warrior Met Coal,1140000000.0,22.34,🇺🇸 USA,HCC,51029543.41987467
4125,EIH Limited,1140000000.0,1.83,🇮🇳 India,EIHOTEL.NS,622950819.6721312
4126,Miramar Hotel and Investment,1140000000.0,1.66,🇭🇰 Hong Kong,0071.HK,686746987.9518073
4127,TomTom,1140000000.0,9.01,🇳🇱 Netherlands,TOM2.AS,126526082.13096559
4128,Harmonic,1140000000.0,11.13,🇺🇸 USA,HLIT,102425876.01078166
4129,Employers Holdings,1140000000.0,40.81,🇺🇸 USA,EIG,27934329.821122274
4130,Enfusion,1140000000.0,17.8,🇺🇸 USA,ENFN,64044943.82022472
4131,MTS Systems Corporation,1130000000.0,58.49,🇺🇸 USA,MTSC,19319541.80201744
4132,YIT,1130000000.0,5.45,🇫🇮 Finland,YIT.HE,207339449.54128438
4133,Amerant Bancorp,1130000000.0,30.97,🇺🇸 USA,AMTB,36486922.82854375
4134,US Ecology,1130000000.0,36.02,🇺🇸 USA,ECOL,31371460.299833424
4135,Laredo Petroleum,1130000000.0,66.45,🇺🇸 USA,LPI,17005267.118133936
4136,Uranium Energy,1130000000.0,4.37,🇺🇸 USA,UEC,258581235.6979405
4137,Huron Consulting,1120000000.0,51.52,🇺🇸 USA,HURN,21739130.434782606
4138,Telos,1120000000.0,16.89,🇺🇸 USA,TLS,66311426.879810534
4139,Magic Software,1120000000.0,22.98,🇮🇱 Israel,MGIC,48738033.072236724
4140,Bitfarms,1120000000.0,7.77,🇨🇦 Canada,BITF,144144144.14414415
4141,Republic Bank,1120000000.0,55.68,🇺🇸 USA,RBCAA,20114942.528735634
4142,East India Distilleries Parry,1120000000.0,6.34,🇮🇳 India,EIDPARRY.NS,176656151.41955838
4143,IES Holdings,1120000000.0,53.87,🇺🇸 USA,IESC,20790792.648969743
4144,American Woodmark,1120000000.0,67.79,🇺🇸 USA,AMWD,16521610.857058562
4145,REV Group,1120000000.0,17.3,🇺🇸 USA,REVG,64739884.39306358
4146,Lydall,1110000000.0,62.09,🇺🇸 USA,LDL,17877274.923498146
4147,GOL Airlines,1110000000.0,5.61,🇧🇷 Brazil,GOL,197860962.5668449
4148,Vaxcyte,1110000000.0,21.17,🇺🇸 USA,PCVX,52432687.76570618
4149,Rush Street Interactive,1110000000.0,18.85,🇺🇸 USA,RSI,58885941.64456233
4150,Network18,1110000000.0,1.07,🇮🇳 India,NETWORK18.NS,1037383177.5700934
4151,Community Healthcare Trust,1110000000.0,44.63,🇺🇸 USA,CHCT,24871162.894913733
4152,GPA,1110000000.0,4.11,🇧🇷 Brazil,CBD,270072992.7007299
4153,Geo Group,1110000000.0,9.06,🇺🇸 USA,GEO,122516556.29139072
4154,American Axle & Manufacturing,1100000000.0,9.73,🇺🇸 USA,AXL,113052415.21068859
4155,Eurowag,1100000000.0,160.69,🇬🇧 UK,WPS.L,6845478.872362935
4156,GoHealth,1100000000.0,3.45,🇺🇸 USA,GOCO,318840579.71014494
4157,GreenSky,1100000000.0,12.0,🇺🇸 USA,GSKY,91666666.66666667
4158,Kura Oncology,1100000000.0,16.6,🇺🇸 USA,KURA,66265060.24096385
4159,VIP Industries,1090000000.0,7.77,🇮🇳 India,VIPIND.NS,140283140.2831403
4160,Agilysys,1090000000.0,44.59,🇺🇸 USA,AGYS,24444942.81228975
4161,National Healthcare,1090000000.0,71.12,🇺🇸 USA,NHC,15326209.223847019
4162,Hudco,1090000000.0,0.55,🇮🇳 India,HUDCO.NS,1981818181.8181818
4163,Essel Propack,1090000000.0,3.48,🇮🇳 India,ESSELPACK.NS,313218390.8045977
4164,Origin Bancorp,1090000000.0,46.59,🇺🇸 USA,OBNK,23395578.450311225
4165,Pushpay Holdings,1090000000.0,0.96,🇳🇿 New Zealand,PPH.NZ,1135416666.6666667
4166,Kaman,1090000000.0,39.27,🇺🇸 USA,KAMN,27756557.16832187
4167,LoveSac,1090000000.0,72.34,🇺🇸 USA,LOVE,15067735.692562897
4168,AMERISAFE,1090000000.0,56.47,🇺🇸 USA,AMSF,19302284.39879582
4169,LeMaitre Vascular,1090000000.0,50.02,🇺🇸 USA,LMAT,21791283.486605357
4170,Johnson Outdoors,1090000000.0,107.85,🇺🇸 USA,JOUT,10106629.578117756
4171,AirAsia,1090000000.0,0.25,🇲🇾 Malaysia,AIABF,4360000000.0
4172,AngioDynamics,1080000000.0,28.16,🇺🇸 USA,ANGO,38352272.72727273
4173,HomeStreet Bank,1080000000.0,53.17,🇺🇸 USA,HMST,20312206.131277036
4174,Smith & Wesson ,1080000000.0,22.6,🇺🇸 USA,SWBI,47787610.619469024
4175,Global Medical REIT,1080000000.0,16.89,🇺🇸 USA,GMRE,63943161.634103015
4176,Arcos Dorados Holdings,1080000000.0,5.15,Uruguay,ARCO,209708737.86407766
4177,Norwegian Air Shuttle,1080000000.0,1.17,🇳🇴 Norway,NAS.OL,923076923.0769231
4178,Generation Bio,1080000000.0,19.01,🇺🇸 USA,GBIO,56812204.10310362
4179,Ebix,1080000000.0,34.94,🇺🇸 USA,EBIX,30910131.654264454
4180,Deutsche EuroShop,1070000000.0000001,17.45,🇩🇪 Germany,DEQ.F,61318051.57593124
4181,NOW Inc.,1070000000.0000001,9.73,🇺🇸 USA,DNOW,109969167.52312437
4182,Imax Corp,1070000000.0000001,18.19,🇨🇦 Canada,IMAX,58823529.41176471
4183,Archaea Energy,1070000000.0000001,20.02,🇺🇸 USA,LFG,53446553.446553454
4184,Mastek,1070000000.0000001,36.13,🇮🇳 India,MASTEK.NS,29615278.162192084
4185,Nexa Resources,1070000000.0000001,8.09,🇱🇺 Luxembourg,NEXA,132262051.91594563
4186,StoneX,1060000000.0,55.63,🇺🇸 USA,INTL,19054467.01420097
4187,ADTRAN,1060000000.0,21.96,🇺🇸 USA,ADTN,48269581.056466304
4188,Azure Power,1060000000.0,22.17,🇮🇳 India,AZRE,47812359.04375281
4189,Fortuna Silver Mines,1060000000.0,3.66,🇨🇦 Canada,FSM,289617486.3387978
4190,Pollux Properti Indonesia,1060000000.0,0.13,🇮🇩 Indonesia,POLL.JK,8153846153.846153
4191,Cross Country Healthcare,1060000000.0,28.07,🇺🇸 USA,CCRN,37762736.0171001
4192,New Gold,1060000000.0,1.56,🇨🇦 Canada,NGD,679487179.4871795
4193,Ryerson,1060000000.0,27.74,🇺🇸 USA,RYI,38211968.27685653
4194,Caleres,1060000000.0,27.8,🇺🇸 USA,CAL,38129496.402877696
4195,GrowGeneration,1060000000.0,17.76,🇺🇸 USA,GRWG,59684684.68468468
4196,Cowen,1060000000.0,38.85,🇺🇸 USA,COWN,27284427.284427285
4197,Orient Electric,1050000000.0,4.99,🇮🇳 India,ORIENTELEC.NS,210420841.68336672
4198,Meta Materials,1050000000.0,3.76,🇨🇦 Canada,MMAT,279255319.1489362
4199,CEWE,1050000000.0,144.57,🇩🇪 Germany,CWC.F,7262917.617763022
4200,Genesco,1050000000.0,69.79,🇺🇸 USA,GCO,15045135.406218655
4201,Forestar Group,1050000000.0,21.26,🇺🇸 USA,FOR,49388523.04797742
4202,Ouster,1050000000.0,6.52,🇺🇸 USA,OUST,161042944.7852761
4203,Skillsoft ,1050000000.0,12.2,🇺🇸 USA,SKIL,86065573.77049181
4204,CEVA,1050000000.0,45.8,🇺🇸 USA,CEVA,22925764.19213974
4205,Simulations Plus,1040000000.0,52.07,🇺🇸 USA,SLP,19973113.11695794
4206,Finnair,1040000000.0,0.75,🇫🇮 Finland,FIA1S.HE,1386666666.6666667
4207,Argonaut Gold,1040000000.0,2.88,🇺🇸 USA,AR.TO,361111111.1111111
4208,NBCC India,1040000000.0,0.58,🇮🇳 India,NBCC.NS,1793103448.2758622
4209,Cian,1040000000.0,15.12,🇷🇺 Russia,CIAN,68783068.78306879
4210,Model N,1040000000.0,29.14,🇺🇸 USA,MODN,35689773.50720659
4211,Kayne Anderson Capital Advisors,1040000000.0,8.23,🇺🇸 USA,KYN,126366950.18226002
4212,HEG,1030000000.0,26.83,🇮🇳 India,HEG.NS,38389862.09467015
4213,Root Insurance,1030000000.0,4.1,🇺🇸 USA,ROOT,251219512.19512197
4214,Orla Mining,1030000000.0,4.15,🇨🇦 Canada,ORLA,248192771.08433732
4215,Chase Corporation,1030000000.0,109.42,🇺🇸 USA,CCF,9413269.96892707
4216,Arco Platform,1030000000.0,17.96,🇧🇷 Brazil,ARCE,57349665.924276166
4217,Nürnberger Versicherung,1020000000.0,88.25,🇩🇪 Germany,NBG6.F,11558073.654390935
4218,Dah Sing Financial,1020000000.0,3.22,🇭🇰 Hong Kong,0440.HK,316770186.3354037
4219,Movado,1020000000.0,44.58,🇺🇸 USA,MOV,22880215.34320323
4220,Hawaiian Airlines,1020000000.0,19.98,🇺🇸 USA,HA,51051051.05105105
4221,Delta Corp,1020000000.0,3.83,🇮🇳 India,DELTACORP.NS,266318537.85900784
4222,Knr Constructions,1020000000.0,3.63,🇮🇳 India,KNRCON.NS,280991735.5371901
4223,Solo Brands,1020000000.0,16.62,🇺🇸 USA,DTC,61371841.15523465
4224,Jindal Stainless (Hisar),1020000000.0,4.33,🇮🇳 India,JSLHISAR.NS,235565819.86143187
4225,Kearny Financial,1010000000.0,13.59,🇺🇸 USA,KRNY,74319352.46504784
4226,Bombay Burmah,1010000000.0,14.58,🇮🇳 India,BBTC.NS,69272976.68038408
4227,Schweitzer-Mauduit International,1010000000.0,32.36,🇺🇸 USA,SWM,31211372.064276885
4228,Ellington Financial,1010000000.0,17.66,🇺🇸 USA,EFC,57191392.97848245
4229,Delegat,1010000000.0,10.02,🇳🇿 New Zealand,DGL.NZ,100798403.19361278
4230,ImmunoGen,1010000000.0,5.0,🇺🇸 USA,IMGN,202000000.0
4231,Brigham Minerals,1010000000.0,22.37,🇺🇸 USA,MNRL,45149754.13500223
4232,Clarus,1010000000.0,27.34,🇺🇸 USA,CLAR,36942209.21726408
4233,Washington Trust Bancorp,1010000000.0,58.34,🇺🇸 USA,WASH,17312307.164895438
4234,OneSpaWorld,1010000000.0,11.02,Bahamas,OSW,91651542.64972778
4235,EVO Payments,1010000000.0,21.3,🇺🇸 USA,EVOP,47417840.37558685
4236,TPG Real Estate Finance Trust,1000000000.0,13.1,🇺🇸 USA,TRTX,76335877.86259542
4237,TriState Capital Holdings,1000000000.0,30.4,🇺🇸 USA,TSC,32894736.842105266
4238,Valens Semiconductor,1000000000.0,9.52,🇮🇱 Israel,VLN,105042016.8067227
4239,Scholar Rock Holding,1000000000.0,28.52,🇺🇸 USA,SRRK,35063113.60448808
4240,Caverion,990000000.0,7.31,🇫🇮 Finland,CAV1V.HE,135430916.5526676
4241,Summit Hotel Properties,990000000.0,9.35,🇺🇸 USA,INN,105882352.94117647
4242,Viad,990000000.0,48.45,🇺🇸 USA,VVI,20433436.53250774
4243,Douglas Dynamics,990000000.0,43.26,🇺🇸 USA,PLOW,22884882.10818308
4244,Qep Resources,980000000.0,4.08,🇺🇸 USA,QEP,240196078.43137255
4245,Tenneco,980000000.0,12.05,🇺🇸 USA,TEN,81327800.82987551
4246,ViewRay,980000000.0,5.58,🇺🇸 USA,VRAY,175627240.14336917
4247,Pampa Energía,980000000.0,17.75,Argentina,PAM,55211267.6056338
4248,Symphony Limited,980000000.0,13.71,🇮🇳 India,SYMPHONY.NS,71480671.04303427
4249,Adler Real Estate,980000000.0,9.04,🇩🇪 Germany,ADL.DE,108407079.64601772
4250,Property For Industry,980000000.0,1.96,🇳🇿 New Zealand,PFI.NZ,500000000.0
4251,Origin Materials,980000000.0,6.97,🇺🇸 USA,ORGN,140602582.4964132
4252,Opera,980000000.0,8.53,🇳🇴 Norway,OPRA,114888628.37045722
4253,Revance Therapeutics,980000000.0,13.68,🇺🇸 USA,RVNC,71637426.9005848
4254,Elgi Equipments,980000000.0,3.1,🇮🇳 India,ELGIEQUIP.NS,316129032.2580645
4255,National Energy Services Reunited,970000000.0,10.71,🇺🇸 USA,NESR,90569561.15779644
4256,TrueBlue,970000000.0,27.52,🇺🇸 USA,TBI,35247093.02325582
4257,Halkbank,970000000.0,0.39,🇹🇷 Turkey,HALKB.IS,2487179487.179487
4258,CAI International,970000000.0,56.0,🇺🇸 USA,CAI,17321428.57142857
4259,Bharat Dynamics,970000000.0,5.3,🇮🇳 India,BDL.NS,183018867.9245283
4260,Vanda Pharmaceuticals,970000000.0,17.43,🇺🇸 USA,VNDA,55651176.13310385
4261,Sunlight REIT,970000000.0,0.58,🇭🇰 Hong Kong,0435.HK,1672413793.1034484
4262,Interface,960000000.0,16.42,🇺🇸 USA,TILE,58465286.23629719
4263,BSE,960000000.0,21.5,🇮🇳 India,BSE.NS,44651162.79069767
4264,Lakeland Bancorp,960000000.0,19.1,🇺🇸 USA,LBAI,50261780.10471204
4265,Corporación América Airports,960000000.0,6.0,🇱🇺 Luxembourg,CAAP,160000000.0
4266,DouYu,960000000.0,2.97,🇨🇳 China,DOYU,323232323.2323232
4267,RAPT Therapeutics,960000000.0,32.59,🇺🇸 USA,RAPT,29456888.61613992
4268,Aktia Bank,960000000.0,13.4,🇫🇮 Finland,AKTIA.HE,71641791.04477611
4269,Nam Tai Property,960000000.0,24.48,🇨🇳 China,NTP,39215686.2745098
4270,Nano-X Imaging,950000000.0,20.02,🇮🇱 Israel,NNOX,47452547.45254745
4271,Indus Holding,950000000.0,35.52,🇩🇪 Germany,INH.F,26745495.495495494
4272,WisdomTree Investments,950000000.0,6.57,🇺🇸 USA,WETF,144596651.4459665
4273,Brooge Energy,940000000.0,8.64,United Arab Emirates,BROG,108796296.29629628
4274,Winmark,940000000.0,266.12,🇺🇸 USA,WINA,3532241.0942431986
4275,Juventus Turin,940000000.0,0.71,🇮🇹 Italy,JUVE.MI,1323943661.971831
4276,Rent the Runway,940000000.0,15.0,🇺🇸 USA,RENT,62666666.666666664
4277,Workhorse Group,940000000.0,6.04,🇺🇸 USA,WKHS,155629139.0728477
4278,Earthstone Energy,940000000.0,10.74,🇺🇸 USA,ESTE,87523277.46741155
4279,Rain Industries,940000000.0,2.79,🇮🇳 India,RAIN.NS,336917562.72401434
4280,Borosil,930000000.0,7.2,🇮🇳 India,BORORENEW.NS,129166666.66666666
4281,Third Point Reinsurance,930000000.0,10.21,🇧🇲 Bermuda,TPRE,91087169.4417238
4282,BlackSky Technology,930000000.0,8.07,🇺🇸 USA,BKSY,115241635.68773234
4283,Cardiovascular Systems,930000000.0,23.06,🇺🇸 USA,CSII,40329575.02168257
4284,Arcturus Therapeutics,930000000.0,35.4,🇺🇸 USA,ARCT,26271186.440677967
4285,Enento Group,930000000.0,38.78,🇫🇮 Finland,ENENTO.HE,23981433.72872615
4286,RPC,920000000.0,4.31,🇺🇸 USA,RES,213457076.5661253
4287,Immunovant,920000000.0,8.08,🇺🇸 USA,IMVT,113861386.13861386
4288,Lordstown Motors,920000000.0,4.83,🇺🇸 USA,RIDE,190476190.47619048
4289,PAE,920000000.0,9.96,🇺🇸 USA,PAE,92369477.91164657
4290,Paya,920000000.0,7.01,🇺🇸 USA,PAYA,131241084.16547789
4291,DHT Holdings,920000000.0,5.55,🇧🇲 Bermuda,DHT,165765765.76576576
4292,OneConnect,920000000.0,2.37,🇨🇳 China,OCFT,388185654.0084388
4293,Punjab & Sind Bank,920000000.0,0.23,🇮🇳 India,PSB.NS,4000000000.0
4294,Aegion,920000000.0,29.99,🇺🇸 USA,AEGN,30676892.29743248
4295,Olectra Greentech,920000000.0,11.23,🇮🇳 India,OLECTRA.NS,81923419.41228852
4296,The Original BARK Company,920000000.0,5.36,🇺🇸 USA,BARK,171641791.0447761
4297,QCR Holdings,910000000.0,58.91,🇺🇸 USA,QCRH,15447292.48005432
4298,Allegiance Bancshares,910000000.0,45.33,🇺🇸 USA,ABTX,20075005.515111405
4299,Benchmark Electronics,910000000.0,26.04,🇺🇸 USA,BHE,34946236.55913979
4300,Sunteck Realty,910000000.0,6.26,🇮🇳 India,SUNTECK.NS,145367412.14057508
4301,Cars.com,910000000.0,13.27,🇺🇸 USA,CARS,68575734.74001507
4302,RITES,910000000.0,3.81,🇮🇳 India,RITES.NS,238845144.35695538
4303,Boston Omaha,910000000.0,30.89,🇺🇸 USA,BOMN,29459371.965037227
4304,Orbcomm,910000000.0,11.49,🇺🇸 USA,ORBC,79199303.74238469
4305,Zeal Network,910000000.0,40.92,🇩🇪 Germany,TIMA.F,22238514.173998043
4306,LSB Industries,910000000.0,10.3,🇺🇸 USA,LXU,88349514.56310679
4307,New Found Gold,910000000.0,5.79,🇨🇦 Canada,NFGC,157167530.22452503
4308,Horizon Bancorp,910000000.0,20.97,🇺🇸 USA,HBNC,43395326.657129236
4309,Clearfield,910000000.0,66.44,🇺🇸 USA,CLFD,13696568.332329921
4310,Bakkt Holdings,910000000.0,16.9,🇺🇸 USA,BKKT,53846153.84615385
4311,Denny's,910000000.0,14.38,🇺🇸 USA,DENN,63282336.57858136
4312,SPARC,910000000.0,3.46,🇮🇳 India,SPARC.NS,263005780.3468208
4313,NAPCO Security Technologies,910000000.0,49.6,🇺🇸 USA,NSSC,18346774.193548385
4314,Wabash National,910000000.0,18.4,🇺🇸 USA,WNC,49456521.73913044
4315,Metlifecare,910000000.0,4.27,🇳🇿 New Zealand,MET.NZ,213114754.0983607
4316,Heidrick & Struggles,900000000.0,46.44,🇺🇸 USA,HSII,19379844.96124031
4317,SpartanNash,900000000.0,25.28,🇺🇸 USA,SPTN,35601265.82278481
4318,CorePoint Lodging,900000000.0,15.53,🇺🇸 USA,CPLG,57952350.28976175
4319,Intersect ENT,900000000.0,27.12,🇺🇸 USA,XENT,33185840.7079646
4320,LATAM Airlines,900000000.0,1.5,🇨🇱 Chile,LTMAQ,600000000.0
4321,Banco Macro,900000000.0,14.17,Argentina,BMA,63514467.18419196
4322,Armada Hoffler Properties,900000000.0,14.73,🇺🇸 USA,AHH,61099796.33401222
4323,Heritage Financial,900000000.0,25.72,🇺🇸 USA,HFWA,34992223.95023328
4324,Carriage Services,900000000.0,54.12,🇺🇸 USA,CSV,16629711.751662971
4325,NexTier Oilfield,900000000.0,3.72,🇺🇸 USA,NEX,241935483.87096772
4326,Cera Sanitaryware,890000000.0,68.91,🇮🇳 India,CERA.NS,12915396.894500073
4327,Northfield Bancorp,890000000.0,18.06,🇺🇸 USA,NFBK,49280177.187153935
4328,ReconAfrica,890000000.0,4.99,🇨🇦 Canada,0XD.F,178356713.4268537
4329,Univest,890000000.0,30.32,🇺🇸 USA,UVSP,29353562.005277045
4330,Nicolet Bankshares,890000000.0,74.49,🇺🇸 USA,NCBS,11947912.471472682
